policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap,minimum_TTC
93,18.6,B,mainline,False,True,260.90000000000066,0.0,0,maintain,0.0,0.0,255.6799999999994,19.200000000000024,1,0,active-inactive,0.1399005651473999,0.15223658084869385,0.07004894316196442,1,0.15223658084869385,0.1399005651473999,0.012336015701293945,0.08218763768672943,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_008,1,23,1563840954,47,,
94,18.8,A,ramp,True,False,259.5599999999995,19.60000000000003,1,accelerate,2.0,0.0,260.90000000000066,0.0,1,0,active-inactive,0.37287741899490356,0.38128313422203064,0.3672860562801361,1,0.38128313422203064,0.37287741899490356,0.008405715227127075,0.013997077941894531,"[true, true, true]",False,True,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_008,1,23,1563840954,47,,
94,18.8,B,mainline,False,True,260.90000000000066,0.0,0,maintain,0.0,0.0,259.5599999999995,19.60000000000003,1,0,active-inactive,0.2577802538871765,0.27533793449401855,0.22162266075611115,1,0.27533793449401855,0.2577802538871765,0.01755768060684204,0.05371527373790741,"[true, true, true]",False,True,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_008,1,23,1563840954,47,,
0,0.0,A,mainline,True,False,28.0,20.0,1,accelerate,0.0,2.0000000000000284,20.0,20.0,1,0,accelerate-maintain,1.0056132078170776,1.0307022333145142,0.9830174446105957,1,1.0307022333145142,1.0056132078170776,0.025089025497436523,0.04768478870391846,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
0,0.0,B,ramp,True,False,20.0,20.0,0,maintain,0.0,0.0,28.0,20.0,1,0,accelerate-maintain,0.7213799953460693,0.7204758524894714,0.7086468935012817,0,0.7213799953460693,0.7204758524894714,0.0009041428565979004,0.012733101844787598,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
1,0.2,A,mainline,True,False,32.04,20.400000000000006,1,accelerate,2.0,2.0000000000000284,24.0,20.0,1,0,accelerate-maintain,1.1149884462356567,1.134769320487976,1.0942951440811157,1,1.134769320487976,1.1149884462356567,0.019780874252319336,0.04047417640686035,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
1,0.2,B,ramp,True,False,24.0,20.0,0,maintain,0.0,0.0,32.04,20.400000000000006,1,0,accelerate-maintain,0.7150105237960815,0.7140930891036987,0.7031176686286926,0,0.7150105237960815,0.7140930891036987,0.0009174346923828125,0.011892855167388916,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
2,0.4,A,mainline,True,False,36.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,28.0,20.0,1,0,accelerate-maintain,1.1704161167144775,1.189671516418457,1.1475735902786255,1,1.189671516418457,1.1704161167144775,0.019255399703979492,0.04209792613983154,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
2,0.4,B,ramp,True,False,28.0,20.0,0,maintain,0.0,0.0,36.160000000000004,20.80000000000001,1,0,accelerate-maintain,0.7053717970848083,0.7040433883666992,0.6941797733306885,0,0.7053717970848083,0.7040433883666992,0.0013284087181091309,0.011192023754119873,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
3,0.6000000000000001,A,mainline,True,False,40.36000000000001,21.200000000000017,1,accelerate,2.0,2.0000000000000284,32.0,20.0,1,0,accelerate-maintain,1.226158618927002,1.2451231479644775,1.2010133266448975,1,1.2451231479644775,1.226158618927002,0.018964529037475586,0.04410982131958008,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
3,0.6000000000000001,B,ramp,True,False,32.0,20.0,0,maintain,0.0,0.0,40.36000000000001,21.200000000000017,1,0,accelerate-maintain,0.692484974861145,0.6907605528831482,0.6821804046630859,0,0.692484974861145,0.6907605528831482,0.0017244219779968262,0.010304570198059082,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
4,0.8,A,mainline,True,False,44.64000000000001,21.600000000000023,1,accelerate,2.0,2.0000000000000284,36.0,20.0,1,0,accelerate-maintain,1.2317194938659668,1.2503001689910889,1.2053478956222534,1,1.2503001689910889,1.2317194938659668,0.01858067512512207,0.04495227336883545,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
4,0.8,B,ramp,True,False,36.0,20.0,0,maintain,0.0,0.0,44.64000000000001,21.600000000000023,1,0,accelerate-maintain,0.6819503307342529,0.6811557412147522,0.6712767481803894,0,0.6819503307342529,0.6811557412147522,0.0007945895195007324,0.010673582553863525,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
5,1.0,A,mainline,True,False,49.000000000000014,22.00000000000003,1,accelerate,2.0,2.0000000000000284,40.0,20.0,1,1,accelerate-accelerate,1.2177913188934326,1.2356139421463013,1.1908684968948364,1,1.2356139421463013,1.2177913188934326,0.017822623252868652,0.044745445251464844,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
5,1.0,B,ramp,True,False,40.0,20.0,1,accelerate,0.0,2.0000000000000284,49.000000000000014,22.00000000000003,1,1,accelerate-accelerate,0.6727700233459473,0.6728060841560364,0.66187584400177,1,0.6728060841560364,0.6727700233459473,3.606081008911133e-05,0.010930240154266357,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
6,1.2000000000000002,A,mainline,True,False,53.44000000000002,22.400000000000034,1,accelerate,2.0,2.0000000000000284,44.04,20.400000000000006,1,1,accelerate-accelerate,1.2004743814468384,1.2178122997283936,1.1727739572525024,1,1.2178122997283936,1.2004743814468384,0.017337918281555176,0.04503834247589111,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
6,1.2000000000000002,B,ramp,True,False,44.04,20.400000000000006,1,accelerate,2.0,2.0000000000000284,53.44000000000002,22.400000000000034,1,1,accelerate-accelerate,0.6661269068717957,0.667313814163208,0.6558417677879333,1,0.667313814163208,0.6661269068717957,0.0011869072914123535,0.011472046375274658,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
7,1.4000000000000001,A,mainline,True,False,57.96000000000003,22.80000000000004,1,accelerate,2.0,2.0000000000000284,48.160000000000004,20.80000000000001,1,1,accelerate-accelerate,1.1822870969772339,1.1991568803787231,1.1538115739822388,1,1.1991568803787231,1.1822870969772339,0.016869783401489258,0.045345306396484375,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
7,1.4000000000000001,B,ramp,True,False,48.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,57.96000000000003,22.80000000000004,1,1,accelerate-accelerate,0.6594638228416443,0.6618512868881226,0.6496608257293701,1,0.6618512868881226,0.6594638228416443,0.0023874640464782715,0.012190461158752441,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
8,1.6,A,mainline,True,False,62.56000000000004,23.200000000000045,1,accelerate,2.0,2.0000000000000284,52.36000000000001,21.200000000000017,1,1,accelerate-accelerate,1.169785976409912,1.1859946250915527,1.1405960321426392,1,1.1859946250915527,1.169785976409912,0.016208648681640625,0.045398592948913574,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
8,1.6,B,ramp,True,False,52.36000000000001,21.200000000000017,1,accelerate,2.0,2.0000000000000284,62.56000000000004,23.200000000000045,1,1,accelerate-accelerate,0.6577771306037903,0.6614595651626587,0.6483494639396667,1,0.6614595651626587,0.6577771306037903,0.003682434558868408,0.013110101222991943,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
9,1.8,A,mainline,True,False,67.24000000000005,23.60000000000005,1,accelerate,2.0,2.0000000000000284,56.64000000000001,21.600000000000023,1,1,accelerate-accelerate,1.165759801864624,1.1809179782867432,1.1359295845031738,1,1.1809179782867432,1.165759801864624,0.01515817642211914,0.044988393783569336,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
9,1.8,B,ramp,True,False,56.64000000000001,21.600000000000023,1,accelerate,2.0,2.0000000000000284,67.24000000000005,23.60000000000005,1,1,accelerate-accelerate,0.6601049900054932,0.6651493310928345,0.6510337591171265,1,0.6651493310928345,0.6601049900054932,0.005044341087341309,0.014115571975708008,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
10,2.0,A,mainline,True,False,72.00000000000007,24.000000000000057,1,accelerate,2.0,2.0000000000000284,61.000000000000014,22.00000000000003,1,1,accelerate-accelerate,1.1592082977294922,1.1733261346817017,1.1287115812301636,1,1.1733261346817017,1.1592082977294922,0.014117836952209473,0.044614553451538086,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
10,2.0,B,ramp,True,False,61.000000000000014,22.00000000000003,1,accelerate,2.0,2.0000000000000284,72.00000000000007,24.000000000000057,1,1,accelerate-accelerate,0.6606603860855103,0.6670966744422913,0.6518985033035278,1,0.6670966744422913,0.6606603860855103,0.006436288356781006,0.015198171138763428,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
11,2.2,A,mainline,True,False,76.84000000000009,24.400000000000063,1,accelerate,2.0,2.0000000000000284,65.44000000000003,22.400000000000034,1,1,accelerate-accelerate,1.1482535600662231,1.1612951755523682,1.1166067123413086,1,1.1612951755523682,1.1482535600662231,0.01304161548614502,0.04468846321105957,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
11,2.2,B,ramp,True,False,65.44000000000003,22.400000000000034,1,accelerate,2.0,2.0000000000000284,76.84000000000009,24.400000000000063,1,1,accelerate-accelerate,0.6566299796104431,0.6639866828918457,0.6481755375862122,1,0.6639866828918457,0.6566299796104431,0.007356703281402588,0.015811145305633545,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
12,2.4000000000000004,A,mainline,True,False,81.76000000000009,24.800000000000068,1,accelerate,2.0,2.0000000000000284,69.96000000000004,22.80000000000004,1,1,accelerate-accelerate,1.1396377086639404,1.1515196561813354,1.106528401374817,1,1.1515196561813354,1.1396377086639404,0.01188194751739502,0.044991254806518555,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
12,2.4000000000000004,B,ramp,True,False,69.96000000000004,22.80000000000004,1,accelerate,2.0,2.0000000000000284,81.76000000000009,24.800000000000068,1,1,accelerate-accelerate,0.6496608257293701,0.6575813293457031,0.6415156126022339,1,0.6575813293457031,0.6496608257293701,0.007920503616333008,0.01606571674346924,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
13,2.6,A,mainline,True,False,86.7600000000001,25.200000000000074,1,accelerate,2.0,2.0000000000000284,74.56000000000004,23.200000000000045,1,1,accelerate-accelerate,1.1300938129425049,1.1408039331436157,1.0955076217651367,1,1.1408039331436157,1.1300938129425049,0.01071012020111084,0.045296311378479004,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
13,2.6,B,ramp,True,False,74.56000000000004,23.200000000000045,1,accelerate,2.0,2.0000000000000284,86.7600000000001,25.200000000000074,1,1,accelerate-accelerate,0.6425806283950806,0.6510691046714783,0.6347497701644897,1,0.6510691046714783,0.6425806283950806,0.008488476276397705,0.016319334506988525,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
14,2.8000000000000003,A,mainline,True,False,91.84000000000012,25.60000000000008,1,accelerate,2.0,2.0000000000000284,79.24000000000007,23.60000000000005,1,1,accelerate-accelerate,1.1196216344833374,1.1291476488113403,1.0835437774658203,1,1.1291476488113403,1.1196216344833374,0.00952601432800293,0.04560387134552002,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
14,2.8000000000000003,B,ramp,True,False,79.24000000000007,23.60000000000005,1,accelerate,2.0,2.0000000000000284,91.84000000000012,25.60000000000008,1,1,accelerate-accelerate,0.6353888511657715,0.6444495916366577,0.6278776526451111,1,0.6444495916366577,0.6353888511657715,0.00906074047088623,0.01657193899154663,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
15,3.0,A,mainline,True,False,97.00000000000013,26.000000000000085,1,accelerate,2.0,2.0000000000000284,84.00000000000009,24.000000000000057,1,1,accelerate-accelerate,1.1081926822662354,1.116522192955017,1.0706087350845337,1,1.116522192955017,1.1081926822662354,0.008329510688781738,0.0459134578704834,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
15,3.0,B,ramp,True,False,84.00000000000009,24.000000000000057,1,accelerate,2.0,2.0000000000000284,97.00000000000013,26.000000000000085,1,1,accelerate-accelerate,0.6283247470855713,0.63780677318573,0.621124267578125,1,0.63780677318573,0.6283247470855713,0.009482026100158691,0.01668250560760498,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
16,3.2,A,mainline,True,False,102.24000000000015,26.40000000000009,1,accelerate,2.0,2.0000000000000284,88.84000000000009,24.400000000000063,1,1,accelerate-accelerate,1.093519687652588,1.100616216659546,1.0545375347137451,1,1.100616216659546,1.093519687652588,0.007096529006958008,0.04607868194580078,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
16,3.2,B,ramp,True,False,88.84000000000009,24.400000000000063,1,accelerate,2.0,2.0000000000000284,102.24000000000015,26.40000000000009,1,1,accelerate-accelerate,0.6210691928863525,0.6309006214141846,0.6141728162765503,1,0.6309006214141846,0.6210691928863525,0.009831428527832031,0.016727805137634277,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
17,3.4000000000000004,A,mainline,True,False,107.56000000000017,26.800000000000097,1,accelerate,2.0,2.0000000000000284,93.76000000000009,24.800000000000068,1,1,accelerate-accelerate,1.0759060382843018,1.0817344188690186,1.035614252090454,1,1.0817344188690186,1.0759060382843018,0.005828380584716797,0.04612016677856445,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
17,3.4000000000000004,B,ramp,True,False,93.76000000000009,24.800000000000068,1,accelerate,2.0,2.0000000000000284,107.56000000000017,26.800000000000097,1,1,accelerate-accelerate,0.613312304019928,0.6235188245773315,0.6067171692848206,1,0.6235188245773315,0.613312304019928,0.010206520557403564,0.016801655292510986,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
18,3.6,A,mainline,True,False,112.96000000000019,27.200000000000102,1,accelerate,2.0,2.0000000000000284,98.7600000000001,25.200000000000074,1,1,accelerate-accelerate,1.0571210384368896,1.0616629123687744,1.0155141353607178,1,1.0616629123687744,1.0571210384368896,0.004541873931884766,0.04614877700805664,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
18,3.6,B,ramp,True,False,98.7600000000001,25.200000000000074,1,accelerate,2.0,2.0000000000000284,112.96000000000019,27.200000000000102,1,1,accelerate-accelerate,0.6050268411636353,0.6156376600265503,0.5987282395362854,1,0.6156376600265503,0.6050268411636353,0.010610818862915039,0.016909420490264893,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,,
19,3.8000000000000003,A,mainline,True,False,118.44000000000023,27.600000000000108,1,accelerate,2.0,2.0000000000000284,103.84000000000012,25.60000000000008,1,1,accelerate-accelerate,1.0372364521026611,1.0404720306396484,0.9943122863769531,1,1.0404720306396484,1.0372364521026611,0.0032355785369873047,0.04615974426269531,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,10.086524761394656,
19,3.8000000000000003,B,ramp,True,False,103.84000000000012,25.60000000000008,1,accelerate,2.0,2.0000000000000284,118.44000000000023,27.600000000000108,1,1,accelerate-accelerate,0.5962812900543213,0.6073230504989624,0.5902745127677917,1,0.6073230504989624,0.5962812900543213,0.011041760444641113,0.017048537731170654,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,10.086524761394656,
20,4.0,A,mainline,True,False,124.00000000000026,28.000000000000114,1,accelerate,2.0,2.0000000000000284,109.00000000000013,26.000000000000085,1,2,accelerate-decelerate,1.0884757041931152,1.0950630903244019,1.046612024307251,1,1.0950630903244019,1.0884757041931152,0.006587386131286621,0.04845106601715088,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,10.625476218401928,
20,4.0,B,ramp,True,False,109.00000000000013,26.000000000000085,2,decelerate,2.0,-2.9999999999999716,124.00000000000026,28.000000000000114,1,2,accelerate-decelerate,0.6315573453903198,0.630545973777771,0.6372213363647461,2,0.6372213363647461,0.6315573453903198,0.0056639909744262695,0.006675362586975098,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,10.625476218401928,
21,4.2,A,mainline,True,False,129.64000000000027,28.40000000000012,1,accelerate,2.0,2.0000000000000284,114.14000000000014,25.40000000000009,1,2,accelerate-decelerate,1.0742459297180176,1.0783644914627075,1.031801462173462,1,1.0783644914627075,1.0742459297180176,0.004118561744689941,0.046563029289245605,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,11.357291563106998,
21,4.2,B,ramp,True,False,114.14000000000014,25.40000000000009,2,decelerate,-3.0,-2.9999999999999716,129.64000000000027,28.40000000000012,1,2,accelerate-decelerate,0.6206416487693787,0.620711088180542,0.6233856678009033,2,0.6233856678009033,0.620711088180542,0.002674579620361328,0.002744019031524658,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,11.357291563106998,
22,4.4,A,mainline,True,False,135.3600000000003,28.800000000000125,1,accelerate,2.0,2.0000000000000284,119.16000000000015,24.800000000000097,1,1,accelerate-accelerate,1.0512752532958984,1.0526833534240723,1.0091772079467773,1,1.0526833534240723,1.0512752532958984,0.0014081001281738281,0.04350614547729492,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,12.177873634641685,
22,4.4,B,ramp,True,False,119.16000000000015,24.800000000000097,1,accelerate,-3.0,2.0000000000000284,135.3600000000003,28.800000000000125,1,1,accelerate-accelerate,0.6092702746391296,0.6101820468902588,0.6085602045059204,1,0.6101820468902588,0.6092702746391296,0.0009117722511291504,0.001621842384338379,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,12.177873634641685,
23,4.6000000000000005,A,mainline,True,False,141.16000000000034,29.20000000000013,1,accelerate,2.0,2.0000000000000284,124.16000000000018,25.200000000000102,1,1,accelerate-accelerate,1.0391840934753418,1.039294719696045,0.996340274810791,1,1.039294719696045,1.0391840934753418,0.000110626220703125,0.042954444885253906,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,12.987408802010634,
23,4.6000000000000005,B,ramp,True,False,124.16000000000018,25.200000000000102,1,accelerate,2.0,2.0000000000000284,141.16000000000034,29.20000000000013,1,1,accelerate-accelerate,0.6018116474151611,0.6028919219970703,0.6014081239700317,1,0.6028919219970703,0.6018116474151611,0.0010802745819091797,0.0014837980270385742,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,12.987408802010634,
24,4.800000000000001,A,mainline,True,False,147.04000000000036,29.600000000000136,0,maintain,2.0,0.0,129.2400000000002,25.600000000000108,0,1,maintain-accelerate,1.0265164375305176,1.0253268480300903,0.9829051494598389,0,1.0265164375305176,1.0253268480300903,0.001189589500427246,0.04361128807067871,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,13.749787458334026,
24,4.800000000000001,B,ramp,True,False,129.2400000000002,25.600000000000108,1,accelerate,2.0,2.0000000000000284,147.04000000000036,29.600000000000136,0,1,maintain-accelerate,0.5935288071632385,0.5949468612670898,0.5935718417167664,1,0.5949468612670898,0.5935718417167664,0.0013750195503234863,0.0014180541038513184,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,13.749787458334026,
25,5.0,A,mainline,True,False,152.96000000000043,29.600000000000136,0,maintain,0.0,0.0,134.40000000000023,26.000000000000114,0,1,maintain-accelerate,1.0170462131500244,1.01543128490448,0.9715646505355835,0,1.0170462131500244,1.01543128490448,0.0016149282455444336,0.04548156261444092,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,14.429931237970266,
25,5.0,B,ramp,True,False,134.40000000000023,26.000000000000114,1,accelerate,2.0,2.0000000000000284,152.96000000000043,29.600000000000136,0,1,maintain-accelerate,0.5856512784957886,0.587395191192627,0.58709716796875,1,0.587395191192627,0.58709716796875,0.0002980232238769531,0.001743912696838379,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,14.429931237970266,
26,5.2,A,mainline,True,False,158.8800000000005,29.600000000000136,0,maintain,0.0,0.0,139.64000000000024,26.40000000000012,0,2,maintain-decelerate,1.0063422918319702,1.004348635673523,0.9588800668716431,0,1.0063422918319702,1.004348635673523,0.0019936561584472656,0.04746222496032715,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,15.129931239476434,
26,5.2,B,ramp,True,False,139.64000000000024,26.40000000000012,2,decelerate,2.0,-2.9999999999999716,158.8800000000005,29.600000000000136,0,2,maintain-decelerate,0.5794598460197449,0.5816779732704163,0.5828351974487305,2,0.5828351974487305,0.5816779732704163,0.001157224178314209,0.0033753514289855957,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,15.129931239476434,
27,5.4,A,mainline,True,False,164.80000000000058,29.600000000000136,0,maintain,0.0,0.0,144.86000000000027,25.800000000000125,0,1,maintain-accelerate,0.9621158242225647,0.9579999446868896,0.9152954816818237,0,0.9621158242225647,0.9579999446868896,0.004115879535675049,0.04682034254074097,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,15.849931239476462,
27,5.4,B,ramp,True,False,144.86000000000027,25.800000000000125,1,accelerate,-3.0,2.0000000000000284,164.80000000000058,29.600000000000136,0,1,maintain-accelerate,0.5675343871116638,0.5708903074264526,0.568812906742096,1,0.5708903074264526,0.568812906742096,0.0020774006843566895,0.0033559203147888184,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,15.849931239476462,
28,5.6000000000000005,A,mainline,True,False,170.72000000000065,29.600000000000136,0,maintain,0.0,0.0,150.06000000000031,26.20000000000013,0,1,maintain-accelerate,0.9520838260650635,0.9475659132003784,0.9033445119857788,0,0.9520838260650635,0.9475659132003784,0.004517912864685059,0.04873931407928467,"[true, true, true]",False,False,False,67013,400000,a5bf11c7c99b6ff3b0d291e6516665c5c20d19797c8a1353a12c43b3d43215db,validation_001,0,24,718033752,48,16.489931239476505,
